timestamp,ticker,action,quantity,exchange,price,commission
2010-02-03 00:00:00,TLT,BOT,2929,ARCA,90.35,14.645
2010-02-04 00:00:00,IEI,BOT,2000,ARCA,112.08,10.0
2010-02-04 00:00:00,TLT,SLD,2929,ARCA,91.78,14.645
2010-02-09 00:00:00,IEI,SLD,2000,ARCA,111.98,10.0
2010-02-09 00:00:00,TLT,BOT,2917,ARCA,91.18,14.585
2010-02-10 00:00:00,IEI,BOT,2000,ARCA,111.67,10.0
2010-02-10 00:00:00,TLT,SLD,2917,ARCA,90.31,14.585
2010-02-17 00:00:00,IEI,SLD,2000,ARCA,111.63,10.0
2010-02-17 00:00:00,TLT,BOT,2968,ARCA,89.33,14.84
2010-02-18 00:00:00,IEI,BOT,2000,ARCA,111.4,10.0
2010-02-18 00:00:00,TLT,SLD,2968,ARCA,88.97,14.84
2010-02-23 00:00:00,IEI,BOT,2000,ARCA,111.83,10.0
2010-02-23 00:00:00,TLT,SLD,2936,ARCA,90.47,14.68
2010-02-24 00:00:00,IEI,SLD,2000,ARCA,111.8,10.0
2010-02-24 00:00:00,TLT,BOT,2936,ARCA,90.69,14.68
2010-03-05 00:00:00,IEI,SLD,2000,ARCA,111.87,10.0
2010-03-05 00:00:00,TLT,BOT,2939,ARCA,90.27,14.695
2010-03-08 00:00:00,IEI,BOT,2000,ARCA,111.74,10.0
2010-03-08 00:00:00,TLT,SLD,2939,ARCA,89.8,14.695
2010-03-24 00:00:00,IEI,SLD,2000,ARCA,110.92,10.0
2010-03-24 00:00:00,TLT,BOT,2947,ARCA,89.27,14.735
2010-03-25 00:00:00,IEI,BOT,2000,ARCA,110.77,10.0
2010-03-25 00:00:00,TLT,SLD,2947,ARCA,88.7,14.735
2010-04-05 00:00:00,IEI,SLD,2000,ARCA,110.09,10.0
2010-04-05 00:00:00,TLT,BOT,2980,ARCA,87.47,14.9
2010-04-06 00:00:00,IEI,BOT,2000,ARCA,110.31,10.0
2010-04-06 00:00:00,TLT,SLD,2980,ARCA,87.61,14.9
2010-04-07 00:00:00,IEI,BOT,2000,ARCA,110.71,10.0
2010-04-07 00:00:00,TLT,SLD,2954,ARCA,88.73,14.77
2010-04-08 00:00:00,IEI,SLD,2000,ARCA,110.64,10.0
2010-04-08 00:00:00,TLT,BOT,2954,ARCA,88.77,14.77
2010-04-27 00:00:00,IEI,BOT,2000,ARCA,111.86,10.0
2010-04-27 00:00:00,TLT,SLD,2895,ARCA,91.48,14.475
2010-04-28 00:00:00,IEI,SLD,2000,ARCA,111.48,10.0
2010-04-28 00:00:00,TLT,BOT,2895,ARCA,90.7,14.475
2010-04-30 00:00:00,IEI,BOT,2000,ARCA,111.98,10.0
2010-04-30 00:00:00,TLT,SLD,2878,ARCA,92.13,14.39
2010-05-03 00:00:00,IEI,SLD,2000,ARCA,111.54,10.0
2010-05-03 00:00:00,TLT,BOT,2878,ARCA,91.69,14.39
2010-05-04 00:00:00,IEI,BOT,2000,ARCA,112.0,10.0
2010-05-04 00:00:00,TLT,SLD,2837,ARCA,93.34,14.185
2010-05-05 00:00:00,IEI,SLD,2000,ARCA,112.37,10.0
2010-05-05 00:00:00,TLT,BOT,2837,ARCA,93.89,14.185
2010-05-06 00:00:00,IEI,BOT,2000,ARCA,113.0,10.0
2010-05-06 00:00:00,TLT,SLD,2760,ARCA,96.79,13.8
2010-05-07 00:00:00,IEI,SLD,2000,ARCA,113.02,10.0
2010-05-07 00:00:00,TLT,BOT,2760,ARCA,95.58,13.8
2010-05-10 00:00:00,IEI,SLD,2000,ARCA,112.47,10.0
2010-05-10 00:00:00,TLT,BOT,2840,ARCA,93.6,14.2
2010-05-11 00:00:00,IEI,BOT,2000,ARCA,112.59,10.0
2010-05-11 00:00:00,TLT,SLD,2840,ARCA,93.36,14.2
2010-05-14 00:00:00,IEI,BOT,2000,ARCA,113.13,10.0
2010-05-14 00:00:00,TLT,SLD,2819,ARCA,94.88,14.095
2010-05-17 00:00:00,IEI,SLD,2000,ARCA,112.97,10.0
2010-05-17 00:00:00,TLT,BOT,2819,ARCA,94.53,14.095
2010-05-18 00:00:00,IEI,BOT,2000,ARCA,113.43,10.0
2010-05-18 00:00:00,TLT,SLD,2794,ARCA,95.98,13.97
2010-05-19 00:00:00,IEI,SLD,2000,ARCA,113.37,10.0
2010-05-19 00:00:00,TLT,BOT,2794,ARCA,96.3,13.97
2010-05-20 00:00:00,IEI,BOT,2000,ARCA,113.94,10.0
2010-05-20 00:00:00,TLT,SLD,2739,ARCA,98.33,13.695
2010-05-21 00:00:00,IEI,SLD,2000,ARCA,113.91,10.0
2010-05-21 00:00:00,TLT,BOT,2739,ARCA,98.43,13.695
2010-05-27 00:00:00,IEI,SLD,2000,ARCA,113.18,10.0
2010-05-27 00:00:00,TLT,BOT,2785,ARCA,96.06,13.925
2010-05-28 00:00:00,IEI,BOT,2000,ARCA,113.45,10.0
2010-05-28 00:00:00,TLT,SLD,2785,ARCA,96.5,13.925
2010-06-04 00:00:00,IEI,BOT,2000,ARCA,113.98,10.0
2010-06-04 00:00:00,TLT,SLD,2751,ARCA,97.79,13.755
2010-06-07 00:00:00,IEI,SLD,2000,ARCA,114.22,10.0
2010-06-07 00:00:00,TLT,BOT,2751,ARCA,98.54,13.755
2010-06-10 00:00:00,IEI,SLD,2000,ARCA,113.4,10.0
2010-06-10 00:00:00,TLT,BOT,2783,ARCA,96.19,13.915
2010-06-11 00:00:00,IEI,BOT,2000,ARCA,113.82,10.0
2010-06-11 00:00:00,TLT,SLD,2783,ARCA,97.41,13.915
2010-06-22 00:00:00,IEI,BOT,2000,ARCA,114.26,10.0
2010-06-22 00:00:00,TLT,SLD,2736,ARCA,98.57,13.68
2010-06-23 00:00:00,IEI,SLD,2000,ARCA,114.49,10.0
2010-06-23 00:00:00,TLT,BOT,2736,ARCA,99.24,13.68
2010-06-29 00:00:00,IEI,BOT,2000,ARCA,115.36,10.0
2010-06-29 00:00:00,TLT,SLD,2694,ARCA,101.07,13.47
2010-06-30 00:00:00,IEI,SLD,2000,ARCA,115.33,10.0
2010-06-30 00:00:00,TLT,BOT,2694,ARCA,101.75,13.47
2010-07-07 00:00:00,IEI,SLD,2000,ARCA,115.12,10.0
2010-07-07 00:00:00,TLT,BOT,2702,ARCA,100.43,13.51
2010-07-08 00:00:00,IEI,BOT,2000,ARCA,114.98,10.0
2010-07-08 00:00:00,TLT,SLD,2702,ARCA,99.79,13.51
2010-07-21 00:00:00,IEI,BOT,2000,ARCA,116.06,10.0
2010-07-21 00:00:00,TLT,SLD,2681,ARCA,102.03,13.405
2010-07-22 00:00:00,IEI,SLD,2000,ARCA,115.85,10.0
2010-07-22 00:00:00,TLT,BOT,2681,ARCA,100.85,13.405
2010-07-23 00:00:00,IEI,SLD,2000,ARCA,115.56,10.0
2010-07-23 00:00:00,TLT,BOT,2730,ARCA,99.78,13.65
2010-07-26 00:00:00,IEI,BOT,2000,ARCA,115.53,10.0
2010-07-26 00:00:00,TLT,SLD,2730,ARCA,99.61,13.65
2010-07-30 00:00:00,IEI,BOT,2000,ARCA,116.38,10.0
2010-07-30 00:00:00,TLT,SLD,2730,ARCA,100.48,13.65
2010-08-02 00:00:00,IEI,SLD,2000,ARCA,115.94,10.0
2010-08-02 00:00:00,TLT,BOT,2730,ARCA,98.75,13.65
2010-08-06 00:00:00,IEI,BOT,2000,ARCA,116.73,10.0
2010-08-06 00:00:00,TLT,SLD,2745,ARCA,100.1,13.725
2010-08-09 00:00:00,IEI,SLD,2000,ARCA,116.62,10.0
2010-08-09 00:00:00,TLT,BOT,2745,ARCA,99.73,13.725
2010-08-11 00:00:00,IEI,BOT,2000,ARCA,117.27,10.0
2010-08-11 00:00:00,TLT,SLD,2725,ARCA,101.28,13.625
2010-08-12 00:00:00,IEI,SLD,2000,ARCA,117.01,10.0
2010-08-12 00:00:00,TLT,BOT,2725,ARCA,101.03,13.625
2010-08-13 00:00:00,IEI,BOT,2000,ARCA,117.19,10.0
2010-08-13 00:00:00,TLT,SLD,2696,ARCA,102.29,13.48
2010-08-17 00:00:00,IEI,SLD,2000,ARCA,117.35,10.0
2010-08-17 00:00:00,TLT,BOT,2696,ARCA,104.25,13.48
2010-08-19 00:00:00,IEI,BOT,2000,ARCA,117.46,10.0
2010-08-19 00:00:00,TLT,SLD,2604,ARCA,106.16,13.02
2010-08-20 00:00:00,IEI,SLD,2000,ARCA,117.19,10.0
2010-08-20 00:00:00,TLT,BOT,2604,ARCA,106.04,13.02
2010-08-24 00:00:00,IEI,BOT,2000,ARCA,117.84,10.0
2010-08-24 00:00:00,TLT,SLD,2573,ARCA,107.76,12.865
2010-08-25 00:00:00,IEI,SLD,2000,ARCA,117.53,10.0
2010-08-25 00:00:00,TLT,BOT,2573,ARCA,107.41,12.865
2010-08-27 00:00:00,IEI,SLD,2000,ARCA,117.04,10.0
2010-08-27 00:00:00,TLT,BOT,2614,ARCA,105.35,13.07
2010-08-30 00:00:00,IEI,BOT,2000,ARCA,117.65,10.0
2010-08-30 00:00:00,TLT,SLD,2614,ARCA,107.37,13.07
2010-08-31 00:00:00,IEI,BOT,2000,ARCA,117.86,10.0
2010-08-31 00:00:00,TLT,SLD,2555,ARCA,108.56,12.775
2010-09-01 00:00:00,IEI,SLD,2000,ARCA,117.31,10.0
2010-09-01 00:00:00,TLT,BOT,2555,ARCA,106.0,12.775
2010-09-02 00:00:00,IEI,SLD,2000,ARCA,117.15,10.0
2010-09-02 00:00:00,TLT,BOT,2624,ARCA,104.88,13.12
2010-09-07 00:00:00,IEI,BOT,2000,ARCA,117.3,10.0
2010-09-07 00:00:00,TLT,SLD,2624,ARCA,105.7,13.12
2010-09-09 00:00:00,IEI,SLD,2000,ARCA,116.5,10.0
2010-09-09 00:00:00,TLT,BOT,2663,ARCA,102.79,13.315
2010-09-10 00:00:00,IEI,BOT,2000,ARCA,116.35,10.0
2010-09-10 00:00:00,TLT,SLD,2663,ARCA,102.32,13.315
2010-09-15 00:00:00,IEI,SLD,2000,ARCA,117.06,10.0
2010-09-15 00:00:00,TLT,BOT,2689,ARCA,102.27,13.445
2010-09-17 00:00:00,IEI,BOT,2000,ARCA,117.09,10.0
2010-09-17 00:00:00,TLT,SLD,2689,ARCA,101.67,13.445
2010-09-21 00:00:00,IEI,BOT,2000,ARCA,117.88,10.0
2010-09-21 00:00:00,TLT,SLD,2671,ARCA,103.68,13.355
2010-09-23 00:00:00,IEI,SLD,2000,ARCA,117.94,10.0
2010-09-23 00:00:00,TLT,BOT,2671,ARCA,104.91,13.355
2010-09-24 00:00:00,IEI,SLD,2000,ARCA,117.7,10.0
2010-09-24 00:00:00,TLT,BOT,2671,ARCA,103.5,13.355
2010-09-27 00:00:00,IEI,BOT,2000,ARCA,118.13,10.0
2010-09-27 00:00:00,TLT,SLD,2671,ARCA,105.3,13.355
2010-10-06 00:00:00,IEI,BOT,2000,ARCA,118.74,10.0
2010-10-06 00:00:00,TLT,SLD,2637,ARCA,105.56,13.185
2010-10-07 00:00:00,IEI,SLD,2000,ARCA,118.86,10.0
2010-10-07 00:00:00,TLT,BOT,2637,ARCA,104.68,13.185
2010-10-12 00:00:00,IEI,SLD,2000,ARCA,118.8,10.0
2010-10-12 00:00:00,TLT,BOT,2698,ARCA,103.21,13.49
2010-10-13 00:00:00,IEI,BOT,2000,ARCA,118.91,10.0
2010-10-13 00:00:00,TLT,SLD,2698,ARCA,103.05,13.49
2010-10-14 00:00:00,IEI,SLD,2000,ARCA,118.55,10.0
2010-10-14 00:00:00,TLT,BOT,2738,ARCA,101.51,13.69
2010-10-18 00:00:00,IEI,BOT,2000,ARCA,118.87,10.0
2010-10-18 00:00:00,TLT,SLD,2738,ARCA,101.08,13.69
2010-10-21 00:00:00,IEI,SLD,2000,ARCA,118.75,10.0
2010-10-21 00:00:00,TLT,BOT,2764,ARCA,100.7,13.82
2010-10-22 00:00:00,IEI,BOT,2000,ARCA,118.68,10.0
2010-10-22 00:00:00,TLT,SLD,2764,ARCA,101.38,13.82
2010-10-26 00:00:00,IEI,SLD,2000,ARCA,118.18,10.0
2010-10-26 00:00:00,TLT,BOT,2767,ARCA,100.1,13.835
2010-10-27 00:00:00,IEI,BOT,2000,ARCA,117.83,10.0
2010-10-27 00:00:00,TLT,SLD,2767,ARCA,99.22,13.835
2010-11-02 00:00:00,IEI,BOT,2000,ARCA,118.7,10.0
2010-11-02 00:00:00,TLT,SLD,2751,ARCA,100.98,13.755
2010-11-03 00:00:00,IEI,SLD,2000,ARCA,119.03,10.0
2010-11-03 00:00:00,TLT,BOT,2751,ARCA,98.92,13.755
2010-11-05 00:00:00,IEI,SLD,2000,ARCA,119.08,10.0
2010-11-05 00:00:00,TLT,BOT,2844,ARCA,97.98,14.22
2010-11-08 00:00:00,IEI,BOT,2000,ARCA,119.02,10.0
2010-11-08 00:00:00,TLT,SLD,2844,ARCA,98.42,14.22
2010-11-09 00:00:00,IEI,SLD,2000,ARCA,118.37,10.0
2010-11-09 00:00:00,TLT,BOT,2877,ARCA,96.25,14.385
2010-11-10 00:00:00,IEI,BOT,2000,ARCA,118.6,10.0
2010-11-10 00:00:00,TLT,SLD,2877,ARCA,96.38,14.385
2010-11-15 00:00:00,IEI,SLD,2000,ARCA,117.03,10.0
2010-11-15 00:00:00,TLT,BOT,2919,ARCA,93.81,14.595
2010-11-16 00:00:00,IEI,BOT,2000,ARCA,117.32,10.0
2010-11-16 00:00:00,TLT,SLD,2919,ARCA,96.14,14.595
2010-11-24 00:00:00,IEI,SLD,2000,ARCA,116.93,10.0
2010-11-24 00:00:00,TLT,BOT,2857,ARCA,95.74,14.285
2010-11-26 00:00:00,IEI,BOT,2000,ARCA,117.15,10.0
2010-11-26 00:00:00,TLT,SLD,2857,ARCA,97.07,14.285
2010-11-29 00:00:00,IEI,BOT,2000,ARCA,117.21,10.0
2010-11-29 00:00:00,TLT,SLD,2801,ARCA,97.9,14.005
2010-11-30 00:00:00,IEI,SLD,2000,ARCA,117.42,10.0
2010-11-30 00:00:00,TLT,BOT,2801,ARCA,98.41,14.005
2010-12-01 00:00:00,IEI,SLD,2000,ARCA,116.47,10.0
2010-12-01 00:00:00,TLT,BOT,2836,ARCA,95.89,14.18
2010-12-02 00:00:00,IEI,BOT,2000,ARCA,116.2,10.0
2010-12-02 00:00:00,TLT,SLD,2836,ARCA,95.64,14.18
2010-12-03 00:00:00,IEI,SLD,2000,ARCA,116.43,10.0
2010-12-03 00:00:00,TLT,BOT,2865,ARCA,94.89,14.325
2010-12-06 00:00:00,IEI,BOT,2000,ARCA,116.87,10.0
2010-12-06 00:00:00,TLT,SLD,2865,ARCA,96.23,14.325
2010-12-07 00:00:00,IEI,SLD,2000,ARCA,115.93,10.0
2010-12-07 00:00:00,TLT,BOT,2874,ARCA,94.17,14.37
2010-12-08 00:00:00,IEI,BOT,2000,ARCA,115.2,10.0
2010-12-08 00:00:00,TLT,SLD,2874,ARCA,93.26,14.37
2010-12-14 00:00:00,IEI,SLD,2000,ARCA,114.31,10.0
2010-12-14 00:00:00,TLT,BOT,2896,ARCA,92.14,14.48
2010-12-16 00:00:00,IEI,BOT,2000,ARCA,114.36,10.0
2010-12-16 00:00:00,TLT,SLD,2896,ARCA,91.57,14.48
2010-12-17 00:00:00,IEI,BOT,2000,ARCA,114.87,10.0
2010-12-17 00:00:00,TLT,SLD,2876,ARCA,93.24,14.38
2010-12-20 00:00:00,IEI,SLD,2000,ARCA,114.93,10.0
2010-12-20 00:00:00,TLT,BOT,2876,ARCA,93.14,14.38
2010-12-27 00:00:00,IEI,BOT,2000,ARCA,114.59,10.0
2010-12-27 00:00:00,TLT,SLD,2853,ARCA,93.76,14.265
2010-12-28 00:00:00,IEI,SLD,2000,ARCA,113.82,10.0
2010-12-28 00:00:00,TLT,BOT,2853,ARCA,91.61,14.265
2010-12-29 00:00:00,IEI,BOT,2000,ARCA,114.64,10.0
2010-12-29 00:00:00,TLT,SLD,2868,ARCA,93.16,14.34
2010-12-30 00:00:00,IEI,SLD,2000,ARCA,114.46,10.0
2010-12-30 00:00:00,TLT,BOT,2868,ARCA,93.09,14.34
2010-12-31 00:00:00,IEI,BOT,2000,ARCA,114.65,10.0
2010-12-31 00:00:00,TLT,SLD,2839,ARCA,94.12,14.195
2011-01-03 00:00:00,IEI,SLD,2000,ARCA,114.71,10.0
2011-01-03 00:00:00,TLT,BOT,2839,ARCA,93.41,14.195
2011-01-05 00:00:00,IEI,SLD,2000,ARCA,114.14,10.0
2011-01-05 00:00:00,TLT,BOT,2908,ARCA,91.46,14.54
2011-01-06 00:00:00,IEI,BOT,2000,ARCA,114.39,10.0
2011-01-06 00:00:00,TLT,SLD,2908,ARCA,91.86,14.54
2011-01-20 00:00:00,IEI,SLD,2000,ARCA,114.73,10.0
2011-01-20 00:00:00,TLT,BOT,2944,ARCA,90.8,14.72
2011-01-21 00:00:00,IEI,BOT,2000,ARCA,114.9,10.0
2011-01-21 00:00:00,TLT,SLD,2944,ARCA,91.52,14.72
2011-01-26 00:00:00,IEI,SLD,2000,ARCA,114.98,10.0
2011-01-26 00:00:00,TLT,BOT,2943,ARCA,91.03,14.715
2011-01-27 00:00:00,IEI,BOT,2000,ARCA,115.22,10.0
2011-01-27 00:00:00,TLT,SLD,2943,ARCA,91.44,14.715
2011-02-10 00:00:00,IEI,SLD,2000,ARCA,113.07,10.0
2011-02-10 00:00:00,TLT,BOT,2981,ARCA,88.19,14.905
2011-02-11 00:00:00,IEI,BOT,2000,ARCA,113.26,10.0
2011-02-11 00:00:00,TLT,SLD,2981,ARCA,89.46,14.905
2011-02-22 00:00:00,IEI,BOT,2000,ARCA,114.48,10.0
2011-02-22 00:00:00,TLT,SLD,2931,ARCA,90.83,14.655
2011-02-23 00:00:00,IEI,SLD,2000,ARCA,114.32,10.0
2011-02-23 00:00:00,TLT,BOT,2931,ARCA,91.16,14.655
2011-03-02 00:00:00,IEI,SLD,2000,ARCA,114.33,10.0
2011-03-02 00:00:00,TLT,BOT,2918,ARCA,90.95,14.59
2011-03-03 00:00:00,IEI,BOT,2000,ARCA,113.69,10.0
2011-03-03 00:00:00,TLT,SLD,2918,ARCA,90.06,14.59
2011-03-09 00:00:00,IEI,BOT,2000,ARCA,114.42,10.0
2011-03-09 00:00:00,TLT,SLD,2933,ARCA,90.55,14.665
2011-03-11 00:00:00,IEI,SLD,2000,ARCA,114.99,10.0
2011-03-11 00:00:00,TLT,BOT,2933,ARCA,91.55,14.665
2011-03-15 00:00:00,IEI,BOT,2000,ARCA,115.34,10.0
2011-03-15 00:00:00,TLT,SLD,2883,ARCA,92.88,14.415
2011-03-16 00:00:00,IEI,SLD,2000,ARCA,115.99,10.0
2011-03-16 00:00:00,TLT,BOT,2883,ARCA,93.93,14.415
2011-04-06 00:00:00,IEI,SLD,2000,ARCA,113.68,10.0
2011-04-06 00:00:00,TLT,BOT,2907,ARCA,90.54,14.535
2011-04-07 00:00:00,IEI,BOT,2000,ARCA,113.89,10.0
2011-04-07 00:00:00,TLT,SLD,2907,ARCA,90.36,14.535
2011-04-15 00:00:00,IEI,BOT,2000,ARCA,114.74,10.0
2011-04-15 00:00:00,TLT,SLD,2867,ARCA,92.67,14.335
2011-04-18 00:00:00,IEI,SLD,2000,ARCA,115.07,10.0
2011-04-18 00:00:00,TLT,BOT,2867,ARCA,92.88,14.335
2011-04-26 00:00:00,IEI,BOT,2000,ARCA,115.37,10.0
2011-04-26 00:00:00,TLT,SLD,2846,ARCA,93.85,14.23
2011-04-27 00:00:00,IEI,SLD,2000,ARCA,115.35,10.0
2011-04-27 00:00:00,TLT,BOT,2846,ARCA,92.89,14.23
2011-05-13 00:00:00,IEI,BOT,2000,ARCA,116.4,10.0
2011-05-13 00:00:00,TLT,SLD,2827,ARCA,95.08,14.135
2011-05-16 00:00:00,IEI,SLD,2000,ARCA,116.6,10.0
2011-05-16 00:00:00,TLT,BOT,2827,ARCA,95.61,14.135
2011-05-17 00:00:00,IEI,BOT,2000,ARCA,116.74,10.0
2011-05-17 00:00:00,TLT,SLD,2791,ARCA,96.59,13.955
2011-05-18 00:00:00,IEI,SLD,2000,ARCA,116.4,10.0
2011-05-18 00:00:00,TLT,BOT,2791,ARCA,95.31,13.955
2011-06-01 00:00:00,IEI,BOT,2000,ARCA,117.78,10.0
2011-06-01 00:00:00,TLT,SLD,2780,ARCA,97.64,13.9
2011-06-02 00:00:00,IEI,SLD,2000,ARCA,117.41,10.0
2011-06-02 00:00:00,TLT,BOT,2780,ARCA,95.78,13.9
2011-06-06 00:00:00,IEI,SLD,2000,ARCA,117.73,10.0
2011-06-06 00:00:00,TLT,BOT,2838,ARCA,95.6,14.19
2011-06-07 00:00:00,IEI,BOT,2000,ARCA,117.92,10.0
2011-06-07 00:00:00,TLT,SLD,2838,ARCA,96.04,14.19
2011-06-14 00:00:00,IEI,SLD,2000,ARCA,117.29,10.0
2011-06-14 00:00:00,TLT,BOT,2839,ARCA,95.19,14.195
2011-06-15 00:00:00,IEI,BOT,2000,ARCA,118.02,10.0
2011-06-15 00:00:00,TLT,SLD,2839,ARCA,96.92,14.195
2011-06-24 00:00:00,IEI,SLD,2000,ARCA,118.79,10.0
2011-06-24 00:00:00,TLT,BOT,2823,ARCA,96.98,14.115
2011-06-28 00:00:00,IEI,BOT,2000,ARCA,117.79,10.0
2011-06-28 00:00:00,TLT,SLD,2823,ARCA,94.88,14.115
2011-07-08 00:00:00,IEI,BOT,2000,ARCA,117.85,10.0
2011-07-08 00:00:00,TLT,SLD,2842,ARCA,95.37,14.21
2011-07-12 00:00:00,IEI,SLD,2000,ARCA,118.53,10.0
2011-07-12 00:00:00,TLT,BOT,2842,ARCA,97.13,14.21
2011-07-14 00:00:00,IEI,SLD,2000,ARCA,118.31,10.0
2011-07-14 00:00:00,TLT,BOT,2834,ARCA,96.01,14.17
2011-07-15 00:00:00,IEI,BOT,2000,ARCA,118.6,10.0
2011-07-15 00:00:00,TLT,SLD,2834,ARCA,96.17,14.17
2011-07-18 00:00:00,IEI,SLD,2000,ARCA,118.59,10.0
2011-07-18 00:00:00,TLT,BOT,2864,ARCA,95.24,14.32
2011-07-19 00:00:00,IEI,BOT,2000,ARCA,118.74,10.0
